"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","12106","VILLAGE OF BELL CENTER - CRAWFORD COUNTY","15","15","10","0"
"2020 General Election","12121","VILLAGE OF EASTMAN - CRAWFORD COUNTY","49","49","39","10"
"2020 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","59","54","44","0"
"2020 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","103","103","91","17"
"2020 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","11","10","1","0"
"2020 General Election","12151","VILLAGE OF MT. STERLING - CRAWFORD COUNTY","10","10","0","0"
"2020 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","111","111","103","41"
"2020 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","10","10","2","0"
"2020 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","94","94","78","15"
"2020 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","1465","1464","1344","445"
"2020 General Election","13002","TOWN OF ALBION - DANE COUNTY","611","610","543","213"
"2020 General Election","13004","TOWN OF BERRY - DANE COUNTY","467","466","436","155"
"2020 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","190","189","166","20"
"2020 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","730","729","671","232"
"2020 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","310","307","240","0"
"2020 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","1848","1847","1691","516"
"2020 General Election","13014","TOWN OF BURKE - DANE COUNTY","1322","1319","1214","339"
"2020 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","356","355","300","129"
"2020 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","2004","2003","1854","535"
"2020 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","624","624","563","92"
"2020 General Election","13022","TOWN OF DANE - DANE COUNTY","221","221","189","40"
"2020 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","475","475","381","41"
"2020 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","712","710","656","214"
"2020 General Election","13028","TOWN OF DUNN - DANE COUNTY","2744","2743","2581","1050"
"2020 General Election","13032","TOWN OF MADISON - DANE COUNTY","2137","2133","1876","621"
"2020 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","338","332","293","65"
"2020 General Election","13036","TOWN OF MEDINA - DANE COUNTY","482","481","385","86"
"2020 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","3903","3900","3664","1115"
"2020 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","465","465","444","148"
"2020 General Election","13042","TOWN OF OREGON - DANE COUNTY","1734","1731","1648","549"
"2020 General Election","13044","TOWN OF PERRY - DANE COUNTY","235","235","217","28"
"2020 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","1573","1573","1493","504"
"2020 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","245","242","193","21"
"2020 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","590","589","529","79"
"2020 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","775","772","660","85"
"2020 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","941","936","820","191"
"2020 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","1377","1377","1294","533"
"2020 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","989","986","902","297"
"2020 General Election","13060","TOWN OF VERMONT - DANE COUNTY","367","367","305","26"
"2020 General Election","13062","TOWN OF VERONA - DANE COUNTY","1084","1084","1001","328"
"2020 General Election","13064","TOWN OF VIENNA - DANE COUNTY","584","583","516","120"
"2020 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","2414","2409","2229","563"
"2020 General Election","13070","TOWN OF YORK - DANE COUNTY","147","144","111","2"
"2020 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","1106","1106","1031","285"
"2020 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","543","543","495","155"
"2020 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","329","329","301","111"
"2020 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","404","404","369","110"
"2020 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","777","776","719","120"
"2020 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","3427","3425","3201","943"
"2020 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","1875","1874","1724","578"
"2020 General Election","13116","VILLAGE OF DANE - DANE COUNTY","338","337","299","66"
"2020 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","817","815","700","108"
"2020 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","5029","5027","4691","1335"
"2020 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","791","791","687","159"
"2020 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","1133","1132","1009","295"
"2020 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","650","649","596","79"
"2020 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","4973","4971","4723","1617"
"2020 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","3455","3446","3176","914"
"2020 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","5681","5679","5340","1650"
"2020 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","45","45","31","1"
"2020 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","1487","1485","1398","105"
"2020 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","7764","7762","7265","2045"
"2020 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","4008","4007","3747","1015"
"2020 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","13468","13463","12490","2974"
"2020 General Election","13251","CITY OF MADISON - DANE COUNTY","127764","127699","117340","25027"
"2020 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","11508","11504","10773","1700"
"2020 General Election","13258","CITY OF MONONA - DANE COUNTY","4879","4878","4563","1263"
"2020 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","5987","5980","5517","1269"
"2020 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","17249","17241","15977","4714"
"2020 General Election","13286","CITY OF VERONA - DANE COUNTY","7314","7313","6880","1908"
"2020 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","997","996","925","532"
"2020 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","1353","1352","1215","302"
"2020 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","119","119","91","7"
"2020 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","192","192","178","16"
"2020 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","86","86","70","12"
"2020 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","152","152","124","39"
"2020 General Election","14014","TOWN OF ELBA - DODGE COUNTY","236","236","209","52"
"2020 General Election","14016","TOWN OF EMMET - DODGE COUNTY","395","395","362","142"
"2020 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","307","305","259","86"
"2020 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","314","313","288","185"
"2020 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","450","450","392","136"
"2020 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","345","345","303","120"
"2020 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","459","459","424","219"
"2020 General Election","14028","TOWN OF LEROY - DODGE COUNTY","239","237","185","53"
"2020 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","211","211","188","66"
"2020 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","246","246","234","75"
"2020 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","211","211","185","21"
"2020 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","196","196","167","21"
"2020 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","806","802","730","388"
"2020 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","146","146","123","33"
"2020 General Election","14042","TOWN OF THERESA - DODGE COUNTY","198","196","167","77"
"2020 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","257","254","209","32"
"2020 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","321","321","269","44"
"2020 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","164","164","151","65"
"2020 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","44","44","38","23"
"2020 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","247","247","222","108"
"2020 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","184","184","156","94"
"2020 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","191","190","155","54"
"2020 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","674","672","627","319"
"2020 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","31","31","24","2"
"2020 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","97","97","82","31"
"2020 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","425","425","394","217"
"2020 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","84","84","68","11"
"2020 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","269","269","244","74"
"2020 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","4319","4318","3815","1325"
"2020 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","339","337","307","134"
"2020 General Election","14236","CITY OF HORICON - DODGE COUNTY","958","958","871","362"
"2020 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","466","466","420","231"
"2020 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","1827","1824","1705","905"
"2020 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","2980","2977","2791","1352"
"2020 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","592","590","557","153"
"2020 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","236","232","197","17"
"2020 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","116","115","101","11"
"2020 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","661","661","623","260"
"2020 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","250","247","225","27"
"2020 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","383","382","337","46"
"2020 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","601","600","517","122"
"2020 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","342","342","313","66"
"2020 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","1111","1110","1028","328"
"2020 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","618","612","547","74"
"2020 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","1564","1560","1476","556"
"2020 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","217","212","190","11"
"2020 General Election","15026","TOWN OF UNION - DOOR COUNTY","280","278","248","39"
"2020 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","366","334","304","51"
"2020 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","175","175","170","57"
"2020 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","157","157","133","34"
"2020 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","77","77","58","2"
"2020 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","569","567","519","116"
"2020 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","3660","3660","3439","1095"
"2020 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","242","242","179","27"
"2020 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","178","174","145","17"
"2020 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","181","181","155","24"
"2020 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","29","29","23","3"
"2020 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","39","39","28","3"
"2020 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","206","206","167","45"
"2020 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","245","244","151","6"
"2020 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","82","82","66","1"
"2020 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","126","120","100","12"
"2020 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","140","140","128","12"
"2020 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","283","283","256","60"
"2020 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","250","249","205","36"
"2020 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","264","264","241","55"
"2020 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","218","218","199","32"
"2020 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","576","576","509","49"
"2020 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","266","263","237","76"
"2020 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","331","326","278","65"
"2020 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","84","84","76","17"
"2020 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","109","109","93","24"
"2020 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","152","150","147","63"
"2020 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","228","228","213","87"
"2020 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","7805","7798","7127","1738"
"2020 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","233","232","199","62"
"2020 General Election","17004","TOWN OF DUNN - DUNN COUNTY","349","349","322","73"
"2020 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","154","154","106","10"
"2020 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","409","406","312","39"
"2020 General Election","17010","TOWN OF GRANT - DUNN COUNTY","67","66","52","14"
"2020 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","89","87","67","4"
"2020 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","107","107","74","5"
"2020 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","910","909","804","125"
"2020 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","77","77","54","6"
"2020 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","92","91","77","15"
"2020 General Election","17022","TOWN OF PERU - DUNN COUNTY","43","41","37","0"
"2020 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","604","603","522","81"
"2020 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","164","163","141","38"
"2020 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","85","85","67","13"
"2020 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","52","51","32","9"
"2020 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","191","189","158","26"
"2020 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","421","409","340","124"
"2020 General Election","17036","TOWN OF STANTON - DUNN COUNTY","149","149","110","11"
"2020 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","743","741","683","239"
"2020 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","85","85","66","9"
"2020 General Election","17042","TOWN OF WESTON - DUNN COUNTY","88","88","67","4"
"2020 General Election","17044","TOWN OF WILSON - DUNN COUNTY","64","63","57","4"
"2020 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","151","151","129","31"
"2020 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","246","245","214","56"
"2020 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","15","14","11","0"
"2020 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","161","161","123","15"
"2020 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","63","59","56","13"
"2020 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","13","13","10","4"
"2020 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","26","26","14","1"
"2020 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","3870","3868","3436","1034"
"2020 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","269","267","225","58"
"2020 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","530","530","454","87"
"2020 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","133","132","94","13"
"2020 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","155","155","121","8"
"2020 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","54","54","36","4"
"2020 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","253","247","161","25"
"2020 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","183","183","143","49"
"2020 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","56","55","35","3"
"2020 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","1321","1320","1204","404"
"2020 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","1319","1319","1237","668"
"2020 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","948","944","778","201"
"2020 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","3322","3322","3151","1437"
"2020 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","45","45","29","0"
"2020 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","46","44","34","7"
"2020 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","360","324","267","116"
"2020 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","3094","3090","2831","1103"
"2020 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","263","259","223","51"
"2020 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","23262","23252","21530","8853"
"2020 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","27","0","0",""
"2020 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","101","101","83","0"
"2020 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","42","42","31","2"
"2020 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","63","23","19","0"
"2020 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","781","781","709","126"
"2020 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","111","111","85","0"
"2020 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","57","57","45","4"
"2020 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","36","36","34","4"
"2020 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","148","132","114","28"
"2020 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","384","380","300","35"
"2020 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","740","739","672","266"
"2020 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","382","364","326","57"
"2020 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","325","315","255","4"
"2020 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","282","264","191","14"
"2020 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","276","265","182","20"
"2020 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","874","832","662","76"
"2020 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","1491","1484","1358","388"
"2020 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","183","175","155","26"
"2020 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","667","664","539","0"
"2020 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","482","459","371","44"
"2020 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","271","258","232","28"
"2020 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","107","103","85","3"
"2020 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","135","132","106","8"
"2020 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","484","478","436","217"
"2020 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","360","358","306","82"
"2020 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","141","139","116","21"
"2020 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","123","117","96","13"
"2020 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","1883","1875","1725","666"
"2020 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","286","276","228","56"
"2020 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","162","158","139","34"
"2020 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","482","470","423","231"
"2020 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","167","159","112","21"
"2020 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","30","30","27","3"
"2020 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","82","82","69","1"
"2020 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","1343","1338","1191","368"
"2020 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","217","217","182","68"
"2020 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","255","252","235","105"
"2020 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","74","69","52","1"
"2020 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","12451","12444","11326","3784"
"2020 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","2316","2310","2127","799"
"2020 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","37","36","20","2"
"2020 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","94","91","69","7"
"2020 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","88","88","63","8"
"2020 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","15","15","12","4"
"2020 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","9","9","7","2"
"2020 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","97","96","77","1"
"2020 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","91","90","75","3"
"2020 General Election","21016","TOWN OF HILES - FOREST COUNTY","162","162","140","27"
"2020 General Election","21018","TOWN OF LAONA - FOREST COUNTY","276","275","252","58"
"2020 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","275","273","223","39"
"2020 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","224","224","181","25"
"2020 General Election","21024","TOWN OF POPPLE RIVER - FOREST COUNTY","7","7","1","0"
"2020 General Election","21026","TOWN OF ROSS - FOREST COUNTY","12","12","0","0"
"2020 General Election","21028","TOWN OF WABENO - FOREST COUNTY","131","128","98","9"
"2020 General Election","21211","CITY OF CRANDON - FOREST COUNTY","349","349","280","0"
"2020 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","111","108","104","37"
"2020 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","62","62","52","2"
"2020 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","55","54","42","0"
"2020 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","43","40","38","6"
"2020 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","41","41","39","3"
"2020 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","37","37","32","2"
"2020 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","85","84","76","5"
"2020 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","75","75","60","1"
"2020 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","21","20","17","0"
"2020 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","95","93","65","0"
"2020 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","373","372","314","0"
"2020 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","28","22","20","0"
"2020 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","604","603","444","20"
"2020 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","46","45","35","1"
"2020 General Election","22030","TOWN OF LIMA - GRANT COUNTY","148","147","123","15"
"2020 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","29","29","21","1"
"2020 General Election","22034","TOWN OF MARION - GRANT COUNTY","87","87","55","0"
"2020 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","25","25","16","4"
"2020 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","18","18","14","3"
"2020 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","75","70","62","3"
"2020 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","80","78","60","0"
"2020 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","116","115","82","4"
"2020 General Election","22046","TOWN OF PARIS - GRANT COUNTY","141","140","117","14"
"2020 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","40","40","25","0"
"2020 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","393","386","292","15"
"2020 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","139","139","111","8"
"2020 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","182","182","157","11"
"2020 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","121","113","102","14"
"2020 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","53","53","39","5"
"2020 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","46","46","37","4"
"2020 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","74","73","52","3"
"2020 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","23","23","18","7"
"2020 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","47","47","37","0"
"2020 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","55","54","46","2"
"2020 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","128","125","115","37"
"2020 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","77","76","61","8"
"2020 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","197","196","161","69"
"2020 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","242","241","199","41"
"2020 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","307","292","269","101"
"2020 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","114","114","97","15"
"2020 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","119","116","105","9"
"2020 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","28","27","24","1"
"2020 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","255","255","217","49"
"2020 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","24","23","22","7"
"2020 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","138","134","114","17"
"2020 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","47","47","34","5"
"2020 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","13","13","10","0"
"2020 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","547","544","460","50"
"2020 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","549","547","493","110"
"2020 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","715","708","618","95"
