"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","23016","TOWN OF JEFFERSON - GREEN COUNTY","52","49","13","0"
"2024 General Election","23018","TOWN OF JORDAN - GREEN COUNTY","20","20","0","0"
"2024 General Election","23020","TOWN OF MONROE - GREEN COUNTY","95","69","15","0"
"2024 General Election","23022","TOWN OF MOUNT PLEASANT - GREEN COUNTY","35","35","10","0"
"2024 General Election","23024","TOWN OF NEW GLARUS - GREEN COUNTY","123","122","40","0"
"2024 General Election","23026","TOWN OF SPRING GROVE - GREEN COUNTY","22","20","4","0"
"2024 General Election","23028","TOWN OF SYLVESTER - GREEN COUNTY","67","67","5","0"
"2024 General Election","23030","TOWN OF WASHINGTON - GREEN COUNTY","43","42","9","0"
"2024 General Election","23032","TOWN OF YORK - GREEN COUNTY","88","83","30","0"
"2024 General Election","23101","VILLAGE OF ALBANY - GREEN COUNTY","30","30","8","0"
"2024 General Election","23110","VILLAGE OF BROWNTOWN - GREEN COUNTY","11","11","3","0"
"2024 General Election","23151","VILLAGE OF MONTICELLO - GREEN COUNTY","54","54","18","0"
"2024 General Election","23161","VILLAGE OF NEW GLARUS - GREEN COUNTY","224","193","69","0"
"2024 General Election","23206","CITY OF BRODHEAD - MULTIPLE COUNTIES","149","146","43","0"
"2024 General Election","23251","CITY OF MONROE - GREEN COUNTY","764","755","250","0"
"2024 General Election","24002","TOWN OF BERLIN - GREEN LAKE COUNTY","57","57","16","0"
"2024 General Election","24004","TOWN OF BROOKLYN - GREEN LAKE COUNTY","150","149","35","0"
"2024 General Election","24006","TOWN OF GREEN LAKE - GREEN LAKE COUNTY","104","104","44","0"
"2024 General Election","24008","TOWN OF KINGSTON - GREEN LAKE COUNTY","20","20","5","0"
"2024 General Election","24010","TOWN OF MACKFORD - GREEN LAKE COUNTY","14","14","5","0"
"2024 General Election","24012","TOWN OF MANCHESTER - GREEN LAKE COUNTY","20","20","2","0"
"2024 General Election","24014","TOWN OF MARQUETTE - GREEN LAKE COUNTY","39","39","0","0"
"2024 General Election","24016","TOWN OF PRINCETON - GREEN LAKE COUNTY","105","104","19","0"
"2024 General Election","24018","TOWN OF ST. MARIE - GREEN LAKE COUNTY","14","14","2","0"
"2024 General Election","24020","TOWN OF SENECA - GREEN LAKE COUNTY","20","19","7","0"
"2024 General Election","24141","VILLAGE OF KINGSTON - GREEN LAKE COUNTY","4","4","2","0"
"2024 General Election","24154","VILLAGE OF MARQUETTE - GREEN LAKE COUNTY","11","11","7","0"
"2024 General Election","24206","CITY OF BERLIN - MULTIPLE COUNTIES","287","287","84","0"
"2024 General Election","24231","CITY OF GREEN LAKE - GREEN LAKE COUNTY","63","61","17","0"
"2024 General Election","24251","CITY OF MARKESAN - GREEN LAKE COUNTY","76","37","14","0"
"2024 General Election","24271","CITY OF PRINCETON - GREEN LAKE COUNTY","60","60","23","0"
"2024 General Election","25002","TOWN OF ARENA - IOWA COUNTY","125","123","44","0"
"2024 General Election","25004","TOWN OF BRIGHAM - IOWA COUNTY","137","136","40","0"
"2024 General Election","25006","TOWN OF CLYDE - IOWA COUNTY","15","14","0","0"
"2024 General Election","25008","TOWN OF DODGEVILLE - IOWA COUNTY","106","106","30","0"
"2024 General Election","25010","TOWN OF EDEN - IOWA COUNTY","14","14","1","0"
"2024 General Election","25012","TOWN OF HIGHLAND - IOWA COUNTY","29","25","5","0"
"2024 General Election","25014","TOWN OF LINDEN - IOWA COUNTY","35","35","7","0"
"2024 General Election","25016","TOWN OF MIFFLIN - IOWA COUNTY","21","20","0","0"
"2024 General Election","25018","TOWN OF MINERAL POINT - IOWA COUNTY","109","109","21","0"
"2024 General Election","25020","TOWN OF MOSCOW - IOWA COUNTY","39","36","9","0"
"2024 General Election","25022","TOWN OF PULASKI - IOWA COUNTY","15","13","0","0"
"2024 General Election","25024","TOWN OF RIDGEWAY - IOWA COUNTY","40","40","6","0"
"2024 General Election","25026","TOWN OF WALDWICK - IOWA COUNTY","16","14","2","0"
"2024 General Election","25028","TOWN OF WYOMING - IOWA COUNTY","35","34","10","0"
"2024 General Election","25101","VILLAGE OF ARENA - IOWA COUNTY","45","44","17","0"
"2024 General Election","25102","VILLAGE OF AVOCA - IOWA COUNTY","15","15","3","0"
"2024 General Election","25106","VILLAGE OF BARNEVELD - IOWA COUNTY","71","71","23","0"
"2024 General Election","25111","VILLAGE OF COBB - IOWA COUNTY","29","29","6","0"
"2024 General Election","25136","VILLAGE OF HIGHLAND - IOWA COUNTY","44","44","5","0"
"2024 General Election","25137","VILLAGE OF HOLLANDALE - IOWA COUNTY","13","13","3","0"
"2024 General Election","25146","VILLAGE OF LINDEN - IOWA COUNTY","17","17","5","0"
"2024 General Election","25176","VILLAGE OF REWEY - IOWA COUNTY","8","8","2","0"
"2024 General Election","25177","VILLAGE OF RIDGEWAY - IOWA COUNTY","40","40","11","0"
"2024 General Election","25216","CITY OF DODGEVILLE - IOWA COUNTY","492","488","138","0"
"2024 General Election","25251","CITY OF MINERAL POINT - IOWA COUNTY","234","234","66","0"
"2024 General Election","26002","TOWN OF ANDERSON - IRON COUNTY","4","2","0","0"
"2024 General Election","26004","TOWN OF CAREY - IRON COUNTY","1","0","0",""
"2024 General Election","26006","TOWN OF GURNEY - IRON COUNTY","3","3","0","0"
"2024 General Election","26008","TOWN OF KIMBALL - IRON COUNTY","36","35","6","0"
"2024 General Election","26010","TOWN OF KNIGHT - IRON COUNTY","9","9","0","0"
"2024 General Election","26012","TOWN OF MERCER - IRON COUNTY","192","188","48","0"
"2024 General Election","26014","TOWN OF OMA - IRON COUNTY","47","44","4","0"
"2024 General Election","26016","TOWN OF PENCE - IRON COUNTY","11","11","0","0"
"2024 General Election","26018","TOWN OF SAXON - IRON COUNTY","11","11","0","0"
"2024 General Election","26020","TOWN OF SHERMAN - IRON COUNTY","30","30","3","0"
"2024 General Election","26236","CITY OF HURLEY - IRON COUNTY","127","127","42","0"
"2024 General Election","26251","CITY OF MONTREAL - IRON COUNTY","65","65","24","0"
"2024 General Election","27002","TOWN OF ADAMS - JACKSON COUNTY","89","88","26","0"
"2024 General Election","27004","TOWN OF ALBION - JACKSON COUNTY","29","28","5","0"
"2024 General Election","27006","TOWN OF ALMA - JACKSON COUNTY","53","53","19","0"
"2024 General Election","27008","TOWN OF BEAR BLUFF - JACKSON COUNTY","6","6","0","0"
"2024 General Election","27010","TOWN OF BROCKWAY - JACKSON COUNTY","51","50","15","0"
"2024 General Election","27012","TOWN OF CITY POINT - JACKSON COUNTY","16","16","0","0"
"2024 General Election","27014","TOWN OF CLEVELAND - JACKSON COUNTY","19","19","7","0"
"2024 General Election","27016","TOWN OF CURRAN - JACKSON COUNTY","10","10","4","0"
"2024 General Election","27018","TOWN OF FRANKLIN - JACKSON COUNTY","6","6","0","0"
"2024 General Election","27020","TOWN OF GARDEN VALLEY - JACKSON COUNTY","14","12","0","0"
"2024 General Election","27022","TOWN OF GARFIELD - JACKSON COUNTY","43","43","9","0"
"2024 General Election","27024","TOWN OF HIXTON - JACKSON COUNTY","25","25","6","0"
"2024 General Election","27026","TOWN OF IRVING - JACKSON COUNTY","38","37","2","0"
"2024 General Election","27028","TOWN OF KNAPP - JACKSON COUNTY","5","5","2","0"
"2024 General Election","27030","TOWN OF KOMENSKY - JACKSON COUNTY","3","0","0",""
"2024 General Election","27032","TOWN OF MANCHESTER - JACKSON COUNTY","37","36","10","0"
"2024 General Election","27034","TOWN OF MELROSE - JACKSON COUNTY","9","9","4","0"
"2024 General Election","27036","TOWN OF MILLSTON - JACKSON COUNTY","4","4","2","0"
"2024 General Election","27038","TOWN OF NORTH BEND - JACKSON COUNTY","14","14","0","0"
"2024 General Election","27040","TOWN OF NORTHFIELD - JACKSON COUNTY","15","15","4","0"
"2024 General Election","27042","TOWN OF SPRINGFIELD - JACKSON COUNTY","11","11","4","0"
"2024 General Election","27101","VILLAGE OF ALMA CENTER - JACKSON COUNTY","13","13","2","0"
"2024 General Election","27136","VILLAGE OF HIXTON - JACKSON COUNTY","15","15","5","0"
"2024 General Election","27151","VILLAGE OF MELROSE - JACKSON COUNTY","9","9","3","0"
"2024 General Election","27152","VILLAGE OF MERRILLAN - JACKSON COUNTY","22","22","13","0"
"2024 General Election","27186","VILLAGE OF TAYLOR - JACKSON COUNTY","6","6","1","0"
"2024 General Election","27206","CITY OF BLACK RIVER FALLS - JACKSON COUNTY","156","154","53","0"
"2024 General Election","28002","TOWN OF AZTALAN - JEFFERSON COUNTY","115","112","0","0"
"2024 General Election","28004","TOWN OF COLD SPRING - JEFFERSON COUNTY","42","40","7","0"
"2024 General Election","28006","TOWN OF CONCORD - JEFFERSON COUNTY","166","160","30","0"
"2024 General Election","28008","TOWN OF FARMINGTON - JEFFERSON COUNTY","92","90","25","0"
"2024 General Election","28010","TOWN OF HEBRON - JEFFERSON COUNTY","53","51","12","0"
"2024 General Election","28012","TOWN OF IXONIA - JEFFERSON COUNTY","311","310","76","0"
"2024 General Election","28014","TOWN OF JEFFERSON - JEFFERSON COUNTY","148","143","47","0"
"2024 General Election","28016","TOWN OF KOSHKONONG - JEFFERSON COUNTY","269","269","77","0"
"2024 General Election","28018","TOWN OF LAKE MILLS - JEFFERSON COUNTY","306","304","66","0"
"2024 General Election","28020","TOWN OF MILFORD - JEFFERSON COUNTY","66","65","5","0"
"2024 General Election","28022","TOWN OF OAKLAND - JEFFERSON COUNTY","261","261","89","0"
"2024 General Election","28024","TOWN OF PALMYRA - JEFFERSON COUNTY","86","85","13","0"
"2024 General Election","28026","TOWN OF SULLIVAN - JEFFERSON COUNTY","215","205","22","0"
"2024 General Election","28028","TOWN OF SUMNER - JEFFERSON COUNTY","66","65","7","0"
"2024 General Election","28030","TOWN OF WATERLOO - JEFFERSON COUNTY","49","47","7","0"
"2024 General Election","28032","TOWN OF WATERTOWN - JEFFERSON COUNTY","161","161","38","0"
"2024 General Election","28141","VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY","229","228","62","0"
"2024 General Election","28171","VILLAGE OF PALMYRA - JEFFERSON COUNTY","74","74","24","0"
"2024 General Election","28181","VILLAGE OF SULLIVAN - JEFFERSON COUNTY","31","31","5","0"
"2024 General Election","28226","CITY OF FORT ATKINSON - JEFFERSON COUNTY","899","874","272","0"
"2024 General Election","28241","CITY OF JEFFERSON - JEFFERSON COUNTY","575","494","198","0"
"2024 General Election","28246","CITY OF LAKE MILLS - JEFFERSON COUNTY","537","505","152","0"
"2024 General Election","28290","CITY OF WATERLOO - JEFFERSON COUNTY","185","183","48","0"
"2024 General Election","28291","CITY OF WATERTOWN - MULTIPLE COUNTIES","1381","1295","377","0"
"2024 General Election","29002","TOWN OF ARMENIA - JUNEAU COUNTY","55","52","0","0"
"2024 General Election","29004","TOWN OF CLEARFIELD - JUNEAU COUNTY","46","43","7","0"
"2024 General Election","29006","TOWN OF CUTLER - JUNEAU COUNTY","17","15","4","0"
"2024 General Election","29010","TOWN OF FOUNTAIN - JUNEAU COUNTY","41","41","2","0"
"2024 General Election","29012","TOWN OF GERMANTOWN - JUNEAU COUNTY","130","122","29","0"
"2024 General Election","29014","TOWN OF KILDARE - JUNEAU COUNTY","30","30","2","0"
"2024 General Election","29016","TOWN OF KINGSTON - JUNEAU COUNTY","1","0","0",""
"2024 General Election","29018","TOWN OF LEMONWEIR - JUNEAU COUNTY","64","64","10","0"
"2024 General Election","29020","TOWN OF LINDINA - JUNEAU COUNTY","42","42","11","0"
"2024 General Election","29022","TOWN OF LISBON - JUNEAU COUNTY","36","35","5","0"
"2024 General Election","29024","TOWN OF LYNDON - JUNEAU COUNTY","74","71","13","0"
"2024 General Election","29026","TOWN OF MARION - JUNEAU COUNTY","20","20","0","0"
"2024 General Election","29028","TOWN OF NECEDAH - JUNEAU COUNTY","184","184","14","0"
"2024 General Election","29030","TOWN OF ORANGE - JUNEAU COUNTY","7","0","0",""
"2024 General Election","29032","TOWN OF PLYMOUTH - JUNEAU COUNTY","24","24","6","0"
"2024 General Election","29034","TOWN OF SEVEN MILE CREEK - JUNEAU COUNTY","20","19","0","0"
"2024 General Election","29036","TOWN OF SUMMIT - JUNEAU COUNTY","25","25","4","0"
"2024 General Election","29038","TOWN OF WONEWOC - JUNEAU COUNTY","27","25","6","0"
"2024 General Election","29111","VILLAGE OF CAMP DOUGLAS - JUNEAU COUNTY","17","17","3","0"
"2024 General Election","29136","VILLAGE OF HUSTLER - JUNEAU COUNTY","7","7","3","0"
"2024 General Election","29146","VILLAGE OF LYNDON STATION - JUNEAU COUNTY","28","28","7","0"
"2024 General Election","29161","VILLAGE OF NECEDAH - JUNEAU COUNTY","77","77","13","0"
"2024 General Election","29186","VILLAGE OF UNION CENTER - JUNEAU COUNTY","6","6","3","0"
"2024 General Election","29191","VILLAGE OF WONEWOC - JUNEAU COUNTY","13","13","2","0"
"2024 General Election","29221","CITY OF ELROY - JUNEAU COUNTY","77","58","19","0"
"2024 General Election","29251","CITY OF MAUSTON - JUNEAU COUNTY","233","231","51","0"
"2024 General Election","29261","CITY OF NEW LISBON - JUNEAU COUNTY","61","33","6","0"
"2024 General Election","30002","TOWN OF BRIGHTON - KENOSHA COUNTY","78","74","11","0"
"2024 General Election","30006","TOWN OF PARIS - KENOSHA COUNTY","79","79","15","0"
"2024 General Election","30010","TOWN OF RANDALL - KENOSHA COUNTY","226","221","66","0"
"2024 General Election","30014","TOWN OF SOMERS - KENOSHA COUNTY","103","102","23","0"
"2024 General Election","30016","TOWN OF WHEATLAND - KENOSHA COUNTY","190","179","40","0"
"2024 General Election","30104","VILLAGE OF BRISTOL - KENOSHA COUNTY","400","397","4","0"
"2024 General Election","30171","VILLAGE OF PADDOCK LAKE - KENOSHA COUNTY","209","208","64","0"
"2024 General Election","30174","VILLAGE OF PLEASANT PRAIRIE - KENOSHA COUNTY","2160","2151","556","0"
"2024 General Election","30179","Village of SALEM LAKES - KENOSHA COUNTY","1090","1083","309","0"
"2024 General Election","30182","VILLAGE OF SOMERS - KENOSHA COUNTY","845","838","189","0"
"2024 General Election","30186","VILLAGE OF TWIN LAKES - KENOSHA COUNTY","417","417","115","0"
"2024 General Election","30241","CITY OF KENOSHA - KENOSHA COUNTY","7742","7581","2190","0"
"2024 General Election","31002","TOWN OF AHNAPEE - KEWAUNEE COUNTY","46","44","5","0"
"2024 General Election","31004","TOWN OF CARLTON - KEWAUNEE COUNTY","20","17","3","0"
"2024 General Election","31006","TOWN OF CASCO - KEWAUNEE COUNTY","67","67","24","0"
"2024 General Election","31008","TOWN OF FRANKLIN - KEWAUNEE COUNTY","35","35","9","0"
"2024 General Election","31010","TOWN OF LINCOLN - KEWAUNEE COUNTY","55","55","11","0"
"2024 General Election","31012","TOWN OF LUXEMBURG - KEWAUNEE COUNTY","59","54","17","0"
"2024 General Election","31014","TOWN OF MONTPELIER - KEWAUNEE COUNTY","54","54","13","0"
"2024 General Election","31016","TOWN OF PIERCE - KEWAUNEE COUNTY","67","66","26","0"
"2024 General Election","31018","TOWN OF RED RIVER - KEWAUNEE COUNTY","91","84","16","0"
"2024 General Election","31020","TOWN OF WEST KEWAUNEE - KEWAUNEE COUNTY","51","51","20","0"
"2024 General Election","31111","VILLAGE OF CASCO - KEWAUNEE COUNTY","17","17","2","0"
"2024 General Election","31146","VILLAGE OF LUXEMBURG - KEWAUNEE COUNTY","116","114","35","0"
"2024 General Election","31201","CITY OF ALGOMA - KEWAUNEE COUNTY","265","261","106","0"
"2024 General Election","31241","CITY OF KEWAUNEE - KEWAUNEE COUNTY","183","166","57","0"
"2024 General Election","32002","TOWN OF BANGOR - LA CROSSE COUNTY","39","38","9","0"
"2024 General Election","32004","TOWN OF BARRE - LA CROSSE COUNTY","71","71","21","0"
"2024 General Election","32006","TOWN OF BURNS - LA CROSSE COUNTY","27","26","3","0"
"2024 General Election","32008","TOWN OF CAMPBELL - LA CROSSE COUNTY","333","330","119","0"
"2024 General Election","32010","TOWN OF FARMINGTON - LA CROSSE COUNTY","104","103","11","0"
"2024 General Election","32012","TOWN OF GREENFIELD - LA CROSSE COUNTY","172","172","25","0"
"2024 General Election","32014","TOWN OF HAMILTON - LA CROSSE COUNTY","215","215","36","0"
"2024 General Election","32016","TOWN OF HOLLAND - LA CROSSE COUNTY","316","315","54","0"
"2024 General Election","32018","TOWN OF MEDARY - LA CROSSE COUNTY","180","180","27","0"
"2024 General Election","32020","TOWN OF ONALASKA - LA CROSSE COUNTY","619","610","178","0"
"2024 General Election","32022","TOWN OF SHELBY - LA CROSSE COUNTY","415","413","97","0"
"2024 General Election","32024","TOWN OF WASHINGTON - LA CROSSE COUNTY","31","29","2","0"
"2024 General Election","32106","VILLAGE OF BANGOR - LA CROSSE COUNTY","57","57","10","0"
"2024 General Election","32136","VILLAGE OF HOLMEN - LA CROSSE COUNTY","1136","1120","294","0"
"2024 General Election","32176","VILLAGE OF ROCKLAND - MULTIPLE COUNTIES","23","23","4","0"
"2024 General Election","32191","VILLAGE OF WEST SALEM - LA CROSSE COUNTY","389","388","83","0"
"2024 General Election","32246","CITY OF LA CROSSE - LA CROSSE COUNTY","4094","3619","973","0"
"2024 General Election","32265","CITY OF ONALASKA - LA CROSSE COUNTY","2026","2024","463","0"
"2024 General Election","33002","TOWN OF ARGYLE - LAFAYETTE COUNTY","17","17","7","0"
"2024 General Election","33004","TOWN OF BELMONT - LAFAYETTE COUNTY","26","26","2","0"
"2024 General Election","33006","TOWN OF BENTON - LAFAYETTE COUNTY","17","16","9","0"
"2024 General Election","33008","TOWN OF BLANCHARD - LAFAYETTE COUNTY","14","14","3","0"
"2024 General Election","33010","TOWN OF DARLINGTON - LAFAYETTE COUNTY","24","21","0","0"
"2024 General Election","33012","TOWN OF ELK GROVE - LAFAYETTE COUNTY","16","16","4","0"
"2024 General Election","33014","TOWN OF FAYETTE - LAFAYETTE COUNTY","12","12","0","0"
"2024 General Election","33016","TOWN OF GRATIOT - LAFAYETTE COUNTY","18","18","6","0"
"2024 General Election","33018","TOWN OF KENDALL - LAFAYETTE COUNTY","17","15","2","0"
"2024 General Election","33020","TOWN OF LAMONT - LAFAYETTE COUNTY","1","1","0","0"
"2024 General Election","33022","TOWN OF MONTICELLO - LAFAYETTE COUNTY","3","2","0","0"
"2024 General Election","33024","TOWN OF NEW DIGGINGS - LAFAYETTE COUNTY","12","12","2","0"
"2024 General Election","33026","TOWN OF SEYMOUR - LAFAYETTE COUNTY","6","6","2","0"
"2024 General Election","33028","TOWN OF SHULLSBURG - LAFAYETTE COUNTY","15","15","5","0"
"2024 General Election","33030","TOWN OF WAYNE - LAFAYETTE COUNTY","28","28","7","0"
"2024 General Election","33032","TOWN OF WHITE OAK SPRINGS - LAFAYETTE COUNTY","5","4","0","0"
"2024 General Election","33034","TOWN OF WILLOW SPRINGS - LAFAYETTE COUNTY","39","38","6","0"
"2024 General Election","33036","TOWN OF WIOTA - LAFAYETTE COUNTY","25","24","5","0"
"2024 General Election","33101","VILLAGE OF ARGYLE - LAFAYETTE COUNTY","42","41","10","0"
"2024 General Election","33106","VILLAGE OF BELMONT - LAFAYETTE COUNTY","31","31","13","0"
"2024 General Election","33107","VILLAGE OF BENTON - LAFAYETTE COUNTY","53","52","16","0"
"2024 General Election","33108","VILLAGE OF BLANCHARDVILLE - MULTIPLE COUNTIES","47","47","14","0"
"2024 General Election","33131","VILLAGE OF GRATIOT - LAFAYETTE COUNTY","4","4","0","0"
"2024 General Election","33181","VILLAGE OF SOUTH WAYNE - LAFAYETTE COUNTY","19","19","6","0"
"2024 General Election","33216","CITY OF DARLINGTON - LAFAYETTE COUNTY","116","98","23","0"
"2024 General Election","33281","CITY OF SHULLSBURG - LAFAYETTE COUNTY","78","78","23","0"
"2024 General Election","34002","TOWN OF ACKLEY - LANGLADE COUNTY","23","23","3","0"
"2024 General Election","34004","TOWN OF AINSWORTH - LANGLADE COUNTY","16","15","1","0"
"2024 General Election","34006","TOWN OF ANTIGO - LANGLADE COUNTY","87","87","20","0"
"2024 General Election","34008","TOWN OF ELCHO - LANGLADE COUNTY","91","85","14","0"
"2024 General Election","34010","TOWN OF EVERGREEN - LANGLADE COUNTY","12","12","0","0"
"2024 General Election","34012","TOWN OF LANGLADE - LANGLADE COUNTY","34","33","7","0"
"2024 General Election","34014","TOWN OF NEVA - LANGLADE COUNTY","55","53","13","0"
"2024 General Election","34016","TOWN OF NORWOOD - LANGLADE COUNTY","32","32","10","0"
"2024 General Election","34018","TOWN OF PARRISH - LANGLADE COUNTY","1","0","0",""
"2024 General Election","34020","TOWN OF PECK - LANGLADE COUNTY","8","7","0","0"
"2024 General Election","34022","TOWN OF POLAR - LANGLADE COUNTY","39","37","8","0"
"2024 General Election","34024","TOWN OF PRICE - LANGLADE COUNTY","7","0","0",""
"2024 General Election","34026","TOWN OF ROLLING - LANGLADE COUNTY","58","57","12","0"
"2024 General Election","34028","TOWN OF SUMMIT - LANGLADE COUNTY","4","0","0",""
"2024 General Election","34030","TOWN OF UPHAM - LANGLADE COUNTY","52","48","10","0"
"2024 General Election","34032","TOWN OF VILAS - LANGLADE COUNTY","8","8","0","0"
"2024 General Election","34034","TOWN OF WOLF RIVER - LANGLADE COUNTY","64","57","16","0"
"2024 General Election","34191","VILLAGE OF WHITE LAKE - LANGLADE COUNTY","27","27","7","0"
"2024 General Election","34201","CITY OF ANTIGO - LANGLADE COUNTY","398","395","99","0"
"2024 General Election","35002","TOWN OF BIRCH - LINCOLN COUNTY","14","13","4","0"
"2024 General Election","35004","TOWN OF BRADLEY - LINCOLN COUNTY","191","190","67","0"
"2024 General Election","35006","TOWN OF CORNING - LINCOLN COUNTY","38","38","8","0"
"2024 General Election","35008","TOWN OF HARDING - LINCOLN COUNTY","25","23","0","0"
"2024 General Election","35010","TOWN OF HARRISON - LINCOLN COUNTY","65","64","15","0"
"2024 General Election","35012","TOWN OF KING - LINCOLN COUNTY","96","93","20","0"
"2024 General Election","35014","TOWN OF MERRILL - LINCOLN COUNTY","190","189","33","0"
"2024 General Election","35016","TOWN OF PINE RIVER - LINCOLN COUNTY","114","111","0","0"
"2024 General Election","35018","TOWN OF ROCK FALLS - LINCOLN COUNTY","32","32","0","0"
"2024 General Election","35020","TOWN OF RUSSELL - LINCOLN COUNTY","23","22","5","0"
"2024 General Election","35022","TOWN OF SCHLEY - LINCOLN COUNTY","42","39","0","0"
"2024 General Election","35024","TOWN OF SCOTT - LINCOLN COUNTY","64","60","11","0"
"2024 General Election","35026","TOWN OF SKANAWAN - LINCOLN COUNTY","10","0","0",""
"2024 General Election","35028","TOWN OF SOMO - LINCOLN COUNTY","5","2","0","0"
"2024 General Election","35030","TOWN OF TOMAHAWK - LINCOLN COUNTY","46","37","0","0"
"2024 General Election","35032","TOWN OF WILSON - LINCOLN COUNTY","24","21","10","0"
"2024 General Election","35251","CITY OF MERRILL - LINCOLN COUNTY","538","468","125","0"
"2024 General Election","35286","CITY OF TOMAHAWK - LINCOLN COUNTY","243","241","60","0"
"2024 General Election","36002","TOWN OF CATO - MANITOWOC COUNTY","61","58","17","0"
"2024 General Election","36004","TOWN OF CENTERVILLE - MANITOWOC COUNTY","44","43","12","0"
"2024 General Election","36006","TOWN OF COOPERSTOWN - MANITOWOC COUNTY","72","71","23","0"
"2024 General Election","36008","TOWN OF EATON - MANITOWOC COUNTY","36","36","5","0"
"2024 General Election","36010","TOWN OF FRANKLIN - MANITOWOC COUNTY","57","57","12","0"
"2024 General Election","36012","TOWN OF GIBSON - MANITOWOC COUNTY","60","60","22","0"
"2024 General Election","36014","TOWN OF KOSSUTH - MANITOWOC COUNTY","98","96","25","0"
"2024 General Election","36016","TOWN OF LIBERTY - MANITOWOC COUNTY","60","60","11","0"
"2024 General Election","36018","TOWN OF MANITOWOC - MANITOWOC COUNTY","81","80","12","0"
"2024 General Election","36020","TOWN OF MANITOWOC RAPIDS - MANITOWOC COUNTY","207","206","59","0"
"2024 General Election","36022","TOWN OF MAPLE GROVE - MANITOWOC COUNTY","30","30","4","0"
"2024 General Election","36024","TOWN OF MEEME - MANITOWOC COUNTY","72","72","28","0"
"2024 General Election","36026","TOWN OF MISHICOT - MANITOWOC COUNTY","67","62","14","0"
"2024 General Election","36028","TOWN OF NEWTON - MANITOWOC COUNTY","153","153","45","0"
"2024 General Election","36030","TOWN OF ROCKLAND - MANITOWOC COUNTY","42","42","7","0"
"2024 General Election","36032","TOWN OF SCHLESWIG - MANITOWOC COUNTY","117","117","21","0"
"2024 General Election","36034","TOWN OF TWO CREEKS - MANITOWOC COUNTY","20","19","0","0"
"2024 General Election","36036","TOWN OF TWO RIVERS - MANITOWOC COUNTY","139","139","64","0"
"2024 General Election","36112","VILLAGE OF CLEVELAND - MANITOWOC COUNTY","54","54","9","0"
"2024 General Election","36126","VILLAGE OF FRANCIS CREEK - MANITOWOC COUNTY","27","27","5","0"
"2024 General Election","36132","VILLAGE OF KELLNERSVILLE - MANITOWOC COUNTY","9","9","1","0"
"2024 General Election","36147","VILLAGE OF MARIBEL - MANITOWOC COUNTY","8","8","0","0"
"2024 General Election","36151","VILLAGE OF MISHICOT - MANITOWOC COUNTY","63","62","19","0"
"2024 General Election","36176","VILLAGE OF REEDSVILLE - MANITOWOC COUNTY","58","58","15","0"
"2024 General Election","36181","VILLAGE OF ST. NAZIANZ - MANITOWOC COUNTY","8","8","3","0"
"2024 General Election","36186","VILLAGE OF VALDERS - MANITOWOC COUNTY","36","34","11","0"
"2024 General Election","36191","VILLAGE OF WHITELAW - MANITOWOC COUNTY","22","21","0","0"
"2024 General Election","36241","CITY OF KIEL - MULTIPLE COUNTIES","268","258","75","0"
"2024 General Election","36251","CITY OF MANITOWOC - MANITOWOC COUNTY","2253","2086","679","0"
"2024 General Election","36286","CITY OF TWO RIVERS - MANITOWOC COUNTY","795","775","228","0"
"2024 General Election","37002","TOWN OF BERGEN - MARATHON COUNTY","57","56","10","0"
"2024 General Election","37004","TOWN OF BERLIN - MARATHON COUNTY","65","64","12","0"
"2024 General Election","37006","TOWN OF BERN - MARATHON COUNTY","13","13","8","0"
"2024 General Election","37008","TOWN OF BEVENT - MARATHON COUNTY","62","60","12","0"
"2024 General Election","37010","TOWN OF BRIGHTON - MARATHON COUNTY","23","23","4","0"
"2024 General Election","37012","TOWN OF CASSEL - MARATHON COUNTY","41","40","6","0"
"2024 General Election","37014","TOWN OF CLEVELAND - MARATHON COUNTY","55","55","4","0"
"2024 General Election","37016","TOWN OF DAY - MARATHON COUNTY","21","18","2","0"
"2024 General Election","37018","TOWN OF EASTON - MARATHON COUNTY","49","49","7","0"
"2024 General Election","37020","TOWN OF EAU PLEINE - MARATHON COUNTY","29","28","7","0"
"2024 General Election","37022","TOWN OF ELDERON - MARATHON COUNTY","35","33","10","0"
"2024 General Election","37024","TOWN OF EMMET - MARATHON COUNTY","56","56","11","0"
"2024 General Election","37026","TOWN OF FRANKFORT - MARATHON COUNTY","15","15","0","0"
"2024 General Election","37028","TOWN OF FRANZEN - MARATHON COUNTY","30","30","0","0"
"2024 General Election","37030","TOWN OF GREEN VALLEY - MARATHON COUNTY","25","25","3","0"
"2024 General Election","37032","TOWN OF GUENTHER - MARATHON COUNTY","8","3","0","0"
"2024 General Election","37034","TOWN OF HALSEY - MARATHON COUNTY","24","23","3","0"
"2024 General Election","37036","TOWN OF HAMBURG - MARATHON COUNTY","32","32","3","0"
"2024 General Election","37038","TOWN OF HARRISON - MARATHON COUNTY","12","12","0","0"
"2024 General Election","37040","TOWN OF HEWITT - MARATHON COUNTY","22","19","1","0"
"2024 General Election","37042","TOWN OF HOLTON - MARATHON COUNTY","44","43","4","0"
"2024 General Election","37044","TOWN OF HULL - MARATHON COUNTY","15","14","0","0"
